id,BILL_SUB_SYS,RECORD STATUS,ORDER TYPE,ORDER NUMBER,PHONE NUMBER,BILL WITH NUMBER,NAME FORMAT,LAST NAME,FIRST NAME,CUSTOMER NEGOTIATED,PLANNING SCHEDULE,DUE TIME,EST. WORK UNITS,ACTIVE CONTACT DATE,ACTIVE CONTACT TIME,ACTIVE DUE YEAR,ACTIVE DUE MONTH,ACTIVE DUE DAY,ACTIVE ISR DATE,ACTIVE NOT COMPLETE CODE,ISSUED BY EMP NUMBER,EFF. COMP. DATE,ACT. COMP. DATE,COMPLETION TIME,S/O CREATED,S/O POSTED,ASSIGNED TO,COMPLETED BY,WORK ORDER,BEGINNING WORK DATE,MILES DRIVEN,HOURS WORKED,RESIDENTIAL Y/N,ISR CODE,UPDATE CODE,PRINTED Y/N,FLAGGED FOR PRINT Y/N,PHYSICAL ADDRESS CONTROL #,STATE,CITY,SUBDIVISION,STREET NAME,STREET SUBTITLE,STREET DIRECTION,STREET NUMBER,ST. SUBDESCRIPTION,BUILDING NUMBER,BUILDING SUB NUMBER,BILLING CYCLE,PRINT AT LOCATION 1,PRINT AT LOCATION 2,PRINT AT LOCATION 3,PRINT AT LOCATION 4,PRINT AT LOCATION 5,PRINT AT LOCATION 6,PRINT AT LOCATION 7,PRINT AT LOCATION 8,PRINT AT LOCATION 9,PRINT AT LOCATION 10,PRINT AT LOCATION 11,PRINT AT LOCATION 12,PRINT AT LOCATION 13,PRINT AT LOCATION 14,PRINT AT LOCATION 15,PRINT AT LOCATION 16,PRINT AT LOCATION 17,PRINT AT LOCATION 18,PRINT AT LOCATION 19,PRINT AT LOCATION 20,NOT USED FLAG #01,AUTO ASSIGN BILL CYCLE M/A,Order Origination Code,NOT USED FLAG #04,NOT USED FLAG #05,Alt. Phone# Tfr Order#,Sold By Employee#,Account PIN#,STAGE CODE,SAM SEQUENCE #,BUILDING NAME,TC WORK STATUS,TC WORK CHANGE DATE,TC WORK CHANGE TIME,WAM WORK STATUS,WAM WORK CHANGE DATE,WAM WORK CHANGE TIME,FRME WORK STATUS,FRAME WORK CHANGE DATE,FRAME WORK CHANGE TIME,PLANT TRAIT CODE,AUTO STAGED Y/N,NEW CONSTRUCTION Y/N,TECH NOTES INCLUDED Y/N,PRIMARY SERVICE FLAG,Begin Work Time,End Work Date,End Work Time,Allow Order Deactivate,Deactivate Date,Deactivate Time,Deactivate User,Customer will Advise? Y/N,Channel Code,Partner Id#,Referral Id#,Lead Tracking Number,Marketing Program,Appointment Flag Y/N,HSI Flag HI/HO/HL,No Access Flag,Part of a Cut,Post Pre-Edit Flag,LAST_UPD_USER,EXT_DTTM
CA192934160,CA,,CD,192934160,1515771469,1515771469,Y,COLLIER,KANE,N,,0,0,20240506,1441,2024,05,06,0,,739722,20220702,20220702,0,20220702,20220703,0,999999,,20220702,0,0,Y,CN,2,N,N,9114059,AZ,CIA,,FRANKLIN,AVE,S,1765,58,0,,1,,,,,,,,,,,,,,,,,,,,,2,,,,,,508454,5990,END,1,,A,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA198158744,CA,,RI,198158744,7021550551,7021550551,Y,ZIMMERMAN,KARINA,Y,RESSH,1700,0,20240425,1354,2024,04,25,20140612,,744317,20140612,20140612,0,20140512,20140612,0,999999,,20140513,0,0,Y,CN,2,N,N,9329342,CA,ELK,,WARREN,DR,,9630,,0,,20,,,,,,,,,,,,,,,,,,,,,1,A,C,,,,914914,3511,MQC,1,,E,0,0,N,0,0,N,0,0,,A,,,Y,0,0,0,N,0,0,,N,200,0,0,0,0,,HI,,,P,INF_BATCH_USER,1/13/2023 2:00
CA207371372,CA,,DI,207371372,8792108315,8792108315,N,BAILEY,SHARON,Y,RESSH,1700,0,20240422,1119,2024,04,22,20220121,,854563,20220121,20220121,1812,20211122,20220121,401974,401974,,20211122,0,0,N,CN,2,N,N,8055564,,,,JACKSON,,,0,,0,,21,,,,,,,,,,,,,,,,,,,,,1,A,,,,,400019,2594,END,0,,N,0,0,C,20220120,171635,N,0,0,,M,,,,0,0,0,N,0,0,,N,200,0,0,0,0,Y,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA223940304,CA,,CD,223940304,8333927257,8333927257,Y,CRANE,TRINITY,N,,0,0,20240425,1420,2024,04,25,0,,808851,20150104,20150104,0,20150104,20150104,0,999999,,0,0,0,Y,CN,2,N,N,2047198,AZ,LKS,,MILL,TRL,,1426,,0,,1,,,,,,,,,,,,,,,,,,,,,1,,X,,,,914817,5956,RQC,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,Y,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA229419298,CA,,BO,229419298,6203653552,6203653552,N,KAUFMAN,LESLY,Y,TC,1700,0,20240520,1350,2024,05,20,20191205,,179901,20191205,20191205,0,20191204,20191205,0,999999,,20191204,0,0,N,CN,2,N,N,8784102,AZ,SPR,,5TH,RD,,133,,0,,7,,,,,,,,,,,,,,,,,,,,,1,,,,,,510470,2281,END,1,,A,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA236225955,CA,,RR,236225955,3710471247,3710471247,Y,SMALL,MARELY,N,TC,1700,10,20240415,1503,2024,04,15,20170912,,537198,20170912,20170912,0,20170912,20170912,0,999999,,20170912,0,0,Y,CN,2,N,N,9029801,AZ,HBR,,BELMONT,ST,,3426,,0,,22,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,1006,END,1,,A,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA246236886,CA,,RR,246236886,1342822432,1342822432,Y,GENTRY,SCARLET,N,TC,1700,10,20240404,1623,2024,04,04,20180130,,261665,20180130,20180130,0,20180130,20180130,0,999999,,20180130,0,0,Y,CN,2,N,N,4602215,AZ,MNF,,OAK,,,12,,0,,1,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,9590,END,1,,A,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA247041964,CA,,RR,247041964,5377353398,5377353398,Y,DONALDSON,JAZLYNN,N,TC,1700,1,20240417,0607,2024,04,17,20191007,,456583,20191007,20191007,1410,20191007,20191009,0,999999,,20191007,0,0,Y,CN,2,N,N,862923,AZ,FOD,,PEARL,,,606,,0,,1,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,2485,END,1,,A,0,0,N,0,0,N,0,0,,M,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA254654380,CA,,RR,254654380,3133279916,3133279916,Y,BERRY,HADASSAH,N,TC,1700,1,20240521,1203,2024,05,21,20191203,,229036,20191203,20191203,0,20191203,20191204,0,999999,,20191203,0,0,Y,CN,2,N,N,8714789,NV,SPC,,GEORGE,DR,,678,,0,,20,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,8205,END,1,,A,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA270617073,CA,,CD,270617073,2769185178,2769185178,N,WRIGHT,DAMION,N,,0,0,20240502,1404,2024,05,02,0,,674849,20130518,20130518,0,20130516,20130518,0,999999,,0,0,0,N,CN,2,N,N,5710066,CA,ALT,,WILLOW,ST,E,112,,0,,5,,,,,,,,,,,,,,,,,,,,,1,,X,,,,16356,8573,RQC,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,Y,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA280030712,CA,,CR,280030712,1704955897,1704955897,Y,STEWART,JARON,N,TC,1700,0,20240524,1413,2024,05,24,20131219,,554062,20131219,20131219,0,20131219,20131219,0,999999,,20131219,0,0,Y,RS,2,N,N,1856390,CA,SAC,,LAUREL,DR,,8242,,0,,10,,,,,,,,,,,,,,,,,,,,,1,M,,,,,57997,8795,MQC,1,,A,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA289757767,CA,,CC,289757767,1471659819,1471659819,Y,BARTLETT,REAGAN,Y,TC,1700,0,20240403,1159,2024,04,03,20130607,,770172,20130607,20130607,0,20130607,20130607,0,999999,,20130607,0,0,N,CN,2,N,N,5256728,CA,WIL,,UNION,RD,,10900,,0,,20,,,,,,,,,,,,,,,,,,,,,1,M,,,,,61215,2440,MQC,1,,A,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA298103705,CA,,RR,298103705,4884294594,4884294594,Y,WATTS,DANIEL,N,RESSH,1700,10,20240415,1500,2024,04,15,20160622,,492541,20160622,20160622,0,20160622,20160622,0,999999,,20160622,0,0,Y,CN,2,N,N,1550446,AZ,TSA,,BROAD,,,19,,0,,5,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,4116,QCN,1,,A,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA311325742,CA,,RT,311325742,9702457067,9702457067,Y,BENTON,BRENT,Y,BUR I,1700,0,20240409,1400,2024,04,09,20140201,,13146,20140201,20140201,1418,20140122,20140201,62430,62430,,20140122,0,0,Y,CN,2,N,N,2480220,CA,ADI,,2ND,ST,N,212,,0,,1,,,,,,,,,,,,,,,,,,,,,1,M,,,,,411769,9663,MQC,1,,A,0,0,C,20140201,161839,N,0,0,*FRMCHG,A,,,,0,0,0,N,0,0,,N,200,0,0,0,0,Y,HL,,,P,INF_BATCH_USER,1/13/2023 2:00
CA311357250,CA,,CC,311357250,3690545237,3690545237,Y,MALDONADO,JALEN,Y,TC,1700,0,20240423,2009,2024,04,23,20130227,,300161,20130227,20130227,0,20130227,20130227,0,999999,,20130227,0,0,Y,CN,2,N,N,3430697,CA,GRE,,CIRCLE,RD,,3494,,0,,15,,,,,,,,,,,,,,,,,,,,,1,M,,,,,406049,1812,MQC,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,Y,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA322699331,CA,,CC,322699331,9374944446,9374944446,Y,MARSHALL,CURTIS,Y,TC,1700,0,20240413,1549,2024,04,13,20190619,,96640,20190619,20190619,0,20190618,20190619,0,999999,,20190618,0,0,Y,CN,2,N,N,8203905,CA,MAX,,ROUTE,RD,,65,,0,,5,,,,,,,,,,,,,,,,,,,,,1,,,,,,917351,2082,END,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA326174212,CA,,RR,326174212,9244054240,9244054240,Y,DUKE,KEAGAN,N,TC,1700,1,20240416,1355,2024,04,16,20191023,,381282,20191023,20191023,0,20191023,20191023,0,999999,,20191023,0,0,Y,CN,2,N,N,8311303,CA,LEA,,VIRGINIA,,,710075,,0,,1,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,5632,END,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA348067619,CA,,CD,348067619,2825163101,2825163101,N,HUBER,TROY,N,,0,0,20240425,1435,2024,04,25,0,,159961,20140829,20140829,0,20140829,20140829,0,999999,,20140829,0,0,N,CN,2,N,N,3828546,NV,EKO,,ORCHARD,DR,,3700,TRL OFC,0,,10,,,,,,,,,,,,,,,,,,,,,1,,G,,,,63108,6556,RQC,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,Y,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA358665388,CA,,CD,358665388,6675600144,6675600144,Y,JEFFERSON,BRITTANY,N,,0,0,20240524,1536,2024,05,24,0,,66816,20180307,20180307,0,20180307,20180307,0,999999,,0,0,0,Y,CN,2,N,N,149118,CA,ELK,,CHESTNUT,RD,,3550,,0,,15,,,,,,,,,,,,,,,,,,,,,1,,X,,,,914817,1375,END,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA361784576,CA,,TD,361784576,5256762226,5256762226,Y,SHIELDS,MARISA,N,TC,1700,12,20240408,1341,2024,04,08,20130826,,638385,20130826,20130826,1355,20130826,20130826,0,999999,,20130826,0,0,Y,RS,2,N,N,1457616,NV,EKO,,LANTERN,AVE,,3510,,0,,10,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,5987,MQC,1,,A,0,0,N,0,0,N,0,0,*TC,M,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA380125426,CA,,CD,380125426,6252509830,6252509830,Y,DODSON,JAYLIN,N,,0,0,20240506,1648,2024,05,06,0,,405839,20150821,20150821,1130,20150821,20150821,0,0,,20150821,0,0,N,CN,2,N,N,9491871,CA,SAC,,MORRIS,CT,,8630,,0,,15,,,,,,,,,,,,,,,,,,,,,1,,S,,,,0,7235,***,1,,N,0,0,N,0,0,N,0,0,,N,N,N,N,0,0,0,Y,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA386074686,CA,,RR,386074686,8618567176,8618567176,Y,PARSONS,HAVEN,N,TC,1700,12,20240402,1357,2024,04,02,20131003,,138456,20131003,20131003,0,20131003,20131003,0,999999,,20131003,0,0,Y,CN,2,N,N,3710745,NM,NAJ,,HILLCREST,,,32,,0,,5,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,9302,QCN,1,,A,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA388899021,CA,,SS,388899021,9969433983,9969433983,Y,ZAMORA,KINGSTON,Y,RESSH,1700,0,20240522,1448,2024,05,22,20131210,,272458,20131210,20131210,0,20131209,20131211,0,999999,,20131209,0,0,Y,CN,2,N,N,890506,CA,MMN,,BUTTONWOOD,WY,,21910,,0,,1,,,,,,,,,,,,,,,,,,,,,2,,,,,056151078,62336,9674,NQC,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,N,200,0,0,0,0,,HI,,,P,INF_BATCH_USER,1/13/2023 2:00
CA389483110,CA,,PO,389483110,8308393816,8308393816,N,HANCOCK,AYLA,Y,TC,1700,0,20240401,1716,2024,04,01,20200602,,636814,20200602,20200602,0,20200601,20200604,0,999999,,20200602,0,0,N,CN,2,N,N,1717400,CA,ALT,,HANOVER,ST,W,110,,0,,1,,,,,,,,,,,,,,,,,,,,,1,,L,,,,99997,2153,END,1,,A,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA416151047,CA,,PO,416151047,7129882371,7129882371,N,ROCHA,NOLA,Y,RESSH,1700,0,20240411,1458,2024,04,11,20201012,,90432,20201012,20201012,0,20200921,20201026,0,999999,,20201012,0,0,N,CN,2,N,N,7357865,CA,SAC,,JAMES,RD,,7550,,0,,1,,,,,,,,,,,,,,,,,,,,,1,,L,,,,99997,6841,END,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA417991440,CA,,RO,417991440,1267813331,1267813331,Y,MCCARTHY,DEXTER,Y,TC,1700,0,20240421,1421,2024,04,21,20140402,,228724,20140402,20140402,0,20140402,20140403,0,999999,,20140402,0,0,Y,CN,2,N,N,4518002,CA,ELK,,VALLEY,CIR,,5224,,0,,15,,,,,,,,,,,,,,,,,,,,,2,,C,,,,93808,6727,MQC,1,FIBER TO CURB,E,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA429522949,CA,,CD,429522949,6332030564,6332030564,N,BOOKER,WAYNE,,,0,0,20240408,1448,2024,04,08,0,,126950,20160309,20160309,716,20160309,20160309,0,77777,,0,0,0,N,CN,2,N,N,170594,AZ,SPR,,RIDGE,ST,E,106,,0,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,0,5792,***,1,,N,0,0,N,0,0,N,0,0,,,,,,0,0,0,Y,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA446737027,CA,,RC,446737027,9238497352,9238497352,Y,FAULKNER,GEORGE,Y,PAL I,1700,0,20240424,1607,2024,04,24,20130223,,143546,20130205,20130223,0,20130201,20130223,0,999999,,20130223,0,0,Y,CN,2,N,N,3006147,CA,BEL,,GREEN,RD,,13155,,0,,5,,,,,,,,,,,,,,,,,,,,,1,,C,,,,911847,9655,MQC,1,,A,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,N,204,16197,0,0,0,,HL,,,P,INF_BATCH_USER,1/13/2023 2:00
CA452275027,CA,,CD,452275027,8434745198,8434745198,N,ARCHER,ARELI,N,,0,0,20240523,1357,2024,05,23,0,,124346,20220315,20220315,0,20220315,20220315,0,999999,,20220315,0,0,N,CN,2,N,N,9431567,CA,ELK,,LINCOLN,WY,,8400,,0,,30,,,,,,,,,,,,,,,,,,,,,1,,G,,,,503966,5064,END,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA452863901,CA,,CD,452863901,4275796456,4275796456,N,WALLACE,ANABELLA,N,,0,0,20240413,1501,2024,04,13,0,,744656,20160727,20160727,0,20160727,20160727,0,999999,,20160727,0,0,N,CN,2,N,N,8170585,CA,NDL,,1ST,,,301,,0,,20,,,,,,,,,,,,,,,,,,,,,1,,G,,,,76001,8192,RQC,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,Y,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA455366120,CA,,CD,455366120,7526902107,7526902107,Y,ROGERS,TRIPP,N,,0,0,20240514,1524,2024,05,14,0,,449400,20170227,20170227,0,20170227,20170228,0,999999,,20170227,0,0,Y,CN,2,N,N,9949512,CA,RIO,,WOODLAND,DR,,316,,0,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,980371,9704,END,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA460843191,CA,,RR,460843191,6768373617,6768373617,Y,GARCIA,CAYLEE,N,TC,1700,12,20240412,1516,2024,04,12,20130912,,436977,20130912,20130912,0,20130912,20130912,0,999999,,20130912,0,0,Y,CN,2,N,N,3109166,AZ,GAN,,BROADWAY,,,901,,0,,20,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,5968,QCN,1,,A,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA476098994,CA,,ON,476098994,8553263167,8553263167,Y,BRIGHT,VAN,N,TC,1700,0,20240522,2135,2024,05,22,20130830,,96274,20130321,20130830,0,20130830,20130830,0,999999,,20130830,0,0,Y,RS,2,N,N,6986534,AZ,RDV,,COLONIAL,,,93,,0,,7,,,,,,,,,,,,,,,,,,,,,1,M,,,,,93191,1496,QCN,1,,A,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA476188963,CA,,ON,476188963,9927636808,9927636808,Y,GOODMAN,MOHAMMAD,N,TC,1700,0,20240414,1500,2024,04,14,20140113,,512986,20131121,20140113,0,20140113,20140113,0,999999,,20140113,0,0,Y,RS,2,N,N,7758315,AZ,SHW,,COOPER,LN,S,591,,0,,5,,,,,,,,,,,,,,,,,,,,,1,M,,,,,93191,5325,MQC,1,,A,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,N,200,0,0,0,0,,HO,,,P,INF_BATCH_USER,1/13/2023 2:00
CA478652405,CA,,CC,478652405,9750564951,9750564951,Y,WEEKS,DORIAN,Y,TC,1700,0,20240416,1502,2024,04,16,20140123,,748938,20140123,20140123,705,20140123,20140127,0,999999,,20140123,0,0,Y,CN,2,N,N,9135547,CA,SAC,,LAFAYETTE,WY,,9965,,0,,10,,,,,,,,,,,,,,,,,,,,,4,,C,,,,62219,5399,MQC,1,FIBER TO CURB,A,0,0,N,0,0,N,0,0,*TC,M,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,HL,,,P,INF_BATCH_USER,1/13/2023 2:00
CA484397424,CA,,VP,484397424,1348534785,1348534785,N,COLLIER,MAXIMUS,N,,0,0,20240406,1410,2024,04,06,0,,56341,20220720,20220720,0,20220701,20220726,0,999999,,20220701,0,0,N,CN,2,N,N,6223326,UT,BLG,,JONES,ST,N,200,,0,,15,,,,,,,,,,,,,,,,,,,,,1,,G,,,,404015,9883,END,1,,N,0,0,N,0,0,N,0,0,,M,,,,0,0,0,N,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA484806648,CA,,RC,484806648,6742176699,6742176699,Y,STEELE,NATALIE,Y,RESSH,1700,0,20240425,1527,2024,04,25,20130319,,782895,20130319,20130319,0,20130318,20130319,0,999999,,20130319,0,0,Y,CN,2,N,N,9395780,CA,CTL,,FOREST,RD,,11625,,0,,28,,,,,,,,,,,,,,,,,,,,,1,,C,,,,63461,1480,MQC,1,,A,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,HO,,,P,INF_BATCH_USER,1/13/2023 2:00
CA488971780,CA,,RI,488971780,1576749894,1576749894,Y,CHEN,DWAYNE,Y,SHR I,1700,0,20240407,1503,2024,04,07,20140113,,181763,20140113,20140113,1200,20140108,20140113,59555,59555,,20140109,0,0,Y,CN,2,N,N,8206503,NM,SHK,,GLENWOOD,,,1470,,0,,25,,,,,,,,,,,,,,,,,,,,,1,M,C,,,,86017,5442,MQC,1,,A,0,0,C,20140113,132942,N,0,0,*WFMREQ,A,Y,,,0,0,0,N,0,0,,N,202,15458,0,1009328,0,Y,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA489255002,CA,,HC,489255002,9859291831,9859291831,N,WALSH,ARYAN,Y,RESSH,1700,0,20240512,1440,2024,05,12,20171228,,630197,20171228,20171228,0,20171226,20171229,0,999999,,20171226,0,0,N,CN,2,N,N,493129,CA,ELK,,CHARLES,BL,,8637,,0,,30,,,,,,,,,,,,,,,,,,,,,1,M,G,,,,75837,4966,END,1,,A,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA494641846,CA,,CD,494641846,9563408575,9563408575,Y,GILLESPIE,JOHAN,N,,0,0,20240515,1410,2024,05,15,0,,306481,20140515,20140515,0,20140515,20140515,0,999999,,0,0,0,Y,CN,2,N,N,8879187,AZ,LEU,,UNION,,,14,,0,,20,,,,,,,,,,,,,,,,,,,,,1,,X,,,,16356,7215,RQC,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,Y,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA497326467,CA,,RO,497326467,6440142397,6440142397,Y,MERRITT,CLARE,Y,TC,1700,0,20240509,1352,2024,05,09,20170413,,873627,20170413,20170413,0,20170411,20170413,0,999999,,20170413,0,0,Y,CN,2,N,N,2137316,CA,LAP,,WASHINGTON,DR,,1275,,0,,1,,,,,,,,,,,,,,,,,,,,,1,,C,,,,401394,4766,END,1,,A,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA517745587,CA,,RI,517745587,1465990596,1465990596,Y,RAMSEY,BOSTON,Y,CHI I,1700,0,20240411,1419,2024,04,11,20200103,,932604,20200103,20200103,1632,20191218,20200106,84072,84072,,20200103,0,0,Y,CN,2,N,N,2492657,AZ,LUK,,4TH,,,7,,0,,6,,,,,,,,,,,,,,,,,,,,,1,A,D,,,,84046,4368,END,1,,A,0,0,C,20200103,173545,N,0,0,PREM VISIT,A,N,,,0,0,0,N,0,0,,N,200,700721,0,0,0,Y,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA520421009,CA,,YI,520421009,3666569830,3666569830,Y,VEGA,MARLEY,Y,BUR I,1700,0,20240420,1413,2024,04,20,20161017,,297397,20161017,20161017,0,20161011,20161017,0,999999,,20161017,0,0,Y,CN,2,N,N,5376159,CA,MCA,,JONES,RD,,29277,,0,,5,,,,,,,,,,,,,,,,,,,,,1,,C,,,,504782,1337,MQC,1,,A,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA522578855,CA,,CD,522578855,7344775463,7344775463,Y,BUCHANAN,FRANCISCO,N,,0,0,20240414,1417,2024,04,14,0,,204608,20200107,20200107,0,20200107,20200107,0,999999,,0,0,0,Y,CN,2,N,N,5373860,CA,ELK,,EAGLE,DR,,10288,,0,,25,,,,,,,,,,,,,,,,,,,,,1,,X,,,,914817,5404,END,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA537729136,CA,,PR,537729136,5774327728,5774327728,Y,DAVIDSON,DAMION,N,TC,1700,12,20240412,1412,2024,04,12,20160608,,86233,20160608,20160608,0,20160608,20160608,0,999999,,20160608,0,0,Y,RS,2,N,N,3523306,CA,BUR,,BUCKINGHAM,AV,,36770,,0,,5,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,3910,MQC,1,,A,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA538101021,CA,,CC,538101021,8191586646,8191586646,Y,MAY,ALLAN,Y,TC,1700,0,20240412,1317,2024,04,12,20150716,,31270,20150716,20150716,0,20150716,20150716,0,999999,,20150716,0,0,Y,CN,2,N,N,6705911,CA,SHI,,OLD,DR,,7295,,0,,1,,,,,,,,,,,,,,,,,,,,,1,,C,,,,59581,1221,MQC,1,,A,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA538173894,CA,,YI,538173894,4025903452,4025903452,Y,SULLIVAN,BRENNEN,Y,TC,1700,0,20240511,1436,2024,05,11,20131101,,860695,20131101,20131101,0,20131024,20131101,0,999999,,20131101,0,0,Y,CN,2,N,N,6832353,AZ,NUT,,VALLEY,,,1,,0,,7,,,,,,,,,,,,,,,,,,,,,1,,C,,,,58871,7106,MQC,1,,A,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,HI,,,P,INF_BATCH_USER,1/13/2023 2:00
