id,BILL_SUB_SYS,RECORD STATUS,ORDER TYPE,ORDER NUMBER,PHONE NUMBER,BILL WITH NUMBER,NAME FORMAT,LAST NAME,FIRST NAME,CUSTOMER NEGOTIATED,PLANNING SCHEDULE,DUE TIME,EST. WORK UNITS,ACTIVE CONTACT DATE,ACTIVE CONTACT TIME,ACTIVE DUE YEAR,ACTIVE DUE MONTH,ACTIVE DUE DAY,ACTIVE NOT COMPLETE CODE,ISSUED BY EMP NUMBER,COMPLETION TIME,ASSIGNED TO,COMPLETED BY,WORK ORDER,MILES DRIVEN,HOURS WORKED,RESIDENTIAL Y/N,ISR CODE,UPDATE CODE,PRINTED Y/N,FLAGGED FOR PRINT Y/N,PHYSICAL ADDRESS CONTROL #,STATE,CITY,SUBDIVISION,STREET NAME,STREET SUBTITLE,STREET DIRECTION,STREET NUMBER,ST. SUBDESCRIPTION,BUILDING NUMBER,BUILDING SUB NUMBER,BILLING CYCLE,PRINT AT LOCATION 1,PRINT AT LOCATION 2,PRINT AT LOCATION 3,PRINT AT LOCATION 4,PRINT AT LOCATION 5,PRINT AT LOCATION 6,PRINT AT LOCATION 7,PRINT AT LOCATION 8,PRINT AT LOCATION 9,PRINT AT LOCATION 10,PRINT AT LOCATION 11,PRINT AT LOCATION 12,PRINT AT LOCATION 13,PRINT AT LOCATION 14,PRINT AT LOCATION 15,PRINT AT LOCATION 16,PRINT AT LOCATION 17,PRINT AT LOCATION 18,PRINT AT LOCATION 19,PRINT AT LOCATION 20,NOT USED FLAG #01,AUTO ASSIGN BILL CYCLE M/A,Order Origination Code,NOT USED FLAG #04,NOT USED FLAG #05,Alt. Phone# Tfr Order#,Sold By Employee#,Account PIN#,STAGE CODE,SAM SEQUENCE #,BUILDING NAME,TC WORK STATUS,TC WORK CHANGE DATE,TC WORK CHANGE TIME,WAM WORK STATUS,WAM WORK CHANGE DATE,WAM WORK CHANGE TIME,FRME WORK STATUS,FRAME WORK CHANGE DATE,FRAME WORK CHANGE TIME,PLANT TRAIT CODE,AUTO STAGED Y/N,NEW CONSTRUCTION Y/N,TECH NOTES INCLUDED Y/N,PRIMARY SERVICE FLAG,Begin Work Time,End Work Date,End Work Time,Allow Order Deactivate,Deactivate Date,Deactivate Time,Deactivate User,Customer will Advise? Y/N,Channel Code,Partner Id#,Referral Id#,Lead Tracking Number,Marketing Program,Appointment Flag Y/N,HSI Flag HI/HO/HL,No Access Flag,Part of a Cut,Post Pre-Edit Flag,LAST_UPD_USER,EXT_DTTM
CA229419298,CA,,BO,229419298,6203653552,6203653552,N,KAUFMAN,LESLY,Y,TC,1700,0,1/14/2024,1350,2024,5,20,,179901,0,0,999999,,0,0,N,CN,2,N,N,8784102,AZ,SPR,,5TH,RD,,133,,0,,7,,,,,,,,,,,,,,,,,,,,,1,,,,,,510470,2281,END,1,,A,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA236225955,CA,,RR,236225955,3710471247,3710471247,Y,SMALL,MARELY,N,TC,1700,10,1/11/2024,1503,2024,4,15,,537198,0,0,999999,,0,0,Y,CN,2,N,N,9029801,AZ,HBR,,BELMONT,ST,,3426,,0,,22,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,1006,END,1,,A,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA246236886,CA,,RR,246236886,1342822432,1342822432,Y,GENTRY,SCARLET,N,TC,1700,10,1/13/2024,1623,2024,4,4,,261665,0,0,999999,,0,0,Y,CN,2,N,N,4602215,AZ,MNF,,OAK,,,12,,0,,1,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,9590,END,1,,A,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA247041964,CA,,RR,247041964,5377353398,5377353398,Y,DONALDSON,JAZLYNN,N,TC,1700,1,1/22/2024,607,2024,4,17,,456583,1410,0,999999,,0,0,Y,CN,2,N,N,862923,AZ,FOD,,PEARL,,,606,,0,,1,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,2485,END,1,,A,0,0,N,0,0,N,0,0,,M,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA254654380,CA,,RR,254654380,3133279916,3133279916,Y,BERRY,HADASSAH,N,TC,1700,1,1/12/2024,1203,2024,5,21,,229036,0,0,999999,,0,0,Y,CN,2,N,N,8714789,NV,SPC,,GEORGE,DR,,678,,0,,20,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,8205,END,1,,A,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA270617073,CA,,CD,270617073,2769185178,2769185178,N,WRIGHT,DAMION,N,,0,0,1/6/2024,1404,2024,5,2,,674849,0,0,999999,,0,0,N,CN,2,N,N,5710066,CA,ALT,,WILLOW,ST,E,112,,0,,5,,,,,,,,,,,,,,,,,,,,,1,,X,,,,16356,8573,RQC,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,Y,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA280030712,CA,,CR,280030712,1704955897,1704955897,Y,STEWART,JARON,N,TC,1700,0,1/29/2024,1413,2024,5,24,,554062,0,0,999999,,0,0,Y,RS,2,N,N,1856390,CA,SAC,,LAUREL,DR,,8242,,0,,10,,,,,,,,,,,,,,,,,,,,,1,M,,,,,57997,8795,MQC,1,,A,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA289757767,CA,,CC,289757767,1471659819,1471659819,Y,BARTLETT,REAGAN,Y,TC,1700,0,1/3/2024,1159,2024,4,3,,770172,0,0,999999,,0,0,N,CN,2,N,N,5256728,CA,WIL,,UNION,RD,,10900,,0,,20,,,,,,,,,,,,,,,,,,,,,1,M,,,,,61215,2440,MQC,1,,A,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA298103705,CA,,RR,298103705,4884294594,4884294594,Y,WATTS,DANIEL,N,RESSH,1700,10,1/28/2024,1500,2024,4,15,,492541,0,0,999999,,0,0,Y,CN,2,N,N,1550446,AZ,TSA,,BROAD,,,19,,0,,5,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,4116,QCN,1,,A,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA311325742,CA,,RT,311325742,9702457067,9702457067,Y,BENTON,BRENT,Y,BUR I,1700,0,1/19/2024,1400,2024,4,9,,13146,1418,62430,62430,,0,0,Y,CN,2,N,N,2480220,CA,ADI,,2ND,ST,N,212,,0,,1,,,,,,,,,,,,,,,,,,,,,1,M,,,,,411769,9663,MQC,1,,A,0,0,C,20140201,161839,N,0,0,*FRMCHG,A,,,,0,0,0,N,0,0,,N,200,0,0,0,0,Y,HL,,,P,INF_BATCH_USER,1/13/2023 2:00
CA311357250,CA,,CC,311357250,3690545237,3690545237,Y,MALDONADO,JALEN,Y,TC,1700,0,1/6/2024,2009,2024,4,23,,300161,0,0,999999,,0,0,Y,CN,2,N,N,3430697,CA,GRE,,CIRCLE,RD,,3494,,0,,15,,,,,,,,,,,,,,,,,,,,,1,M,,,,,406049,1812,MQC,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,Y,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA322699331,CA,,CC,322699331,9374944446,9374944446,Y,MARSHALL,CURTIS,Y,TC,1700,0,1/17/2024,1549,2024,4,13,,96640,0,0,999999,,0,0,Y,CN,2,N,N,8203905,CA,MAX,,ROUTE,RD,,65,,0,,5,,,,,,,,,,,,,,,,,,,,,1,,,,,,917351,2082,END,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA326174212,CA,,RR,326174212,9244054240,9244054240,Y,DUKE,KEAGAN,N,TC,1700,1,1/4/2024,1355,2024,4,16,,381282,0,0,999999,,0,0,Y,CN,2,N,N,8311303,CA,LEA,,VIRGINIA,,,710075,,0,,1,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,5632,END,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA348067619,CA,,CD,348067619,2825163101,2825163101,N,HUBER,TROY,N,,0,0,1/17/2024,1435,2024,4,25,,159961,0,0,999999,,0,0,N,CN,2,N,N,3828546,NV,EKO,,ORCHARD,DR,,3700,TRL OFC,0,,10,,,,,,,,,,,,,,,,,,,,,1,,G,,,,63108,6556,RQC,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,Y,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA358665388,CA,,CD,358665388,6675600144,6675600144,Y,JEFFERSON,BRITTANY,N,,0,0,1/3/2024,1536,2024,5,24,,66816,0,0,999999,,0,0,Y,CN,2,N,N,149118,CA,ELK,,CHESTNUT,RD,,3550,,0,,15,,,,,,,,,,,,,,,,,,,,,1,,X,,,,914817,1375,END,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA361784576,CA,,TD,361784576,5256762226,5256762226,Y,SHIELDS,MARISA,N,TC,1700,12,1/15/2024,1341,2024,4,8,,638385,1355,0,999999,,0,0,Y,RS,2,N,N,1457616,NV,EKO,,LANTERN,AVE,,3510,,0,,10,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,5987,MQC,1,,A,0,0,N,0,0,N,0,0,*TC,M,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA380125426,CA,,CD,380125426,6252509830,6252509830,Y,DODSON,JAYLIN,N,,0,0,1/9/2024,1648,2024,5,6,,405839,1130,0,0,,0,0,N,CN,2,N,N,9491871,CA,SAC,,MORRIS,CT,,8630,,0,,15,,,,,,,,,,,,,,,,,,,,,1,,S,,,,0,7235,***,1,,N,0,0,N,0,0,N,0,0,,N,N,N,N,0,0,0,Y,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA386074686,CA,,RR,386074686,8618567176,8618567176,Y,PARSONS,HAVEN,N,TC,1700,12,1/1/2024,1357,2024,4,2,,138456,0,0,999999,,0,0,Y,CN,2,N,N,3710745,NM,NAJ,,HILLCREST,,,32,,0,,5,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,9302,QCN,1,,A,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA388899021,CA,,SS,388899021,9969433983,9969433983,Y,ZAMORA,KINGSTON,Y,RESSH,1700,0,1/30/2024,1448,2024,5,22,,272458,0,0,999999,,0,0,Y,CN,2,N,N,890506,CA,MMN,,BUTTONWOOD,WY,,21910,,0,,1,,,,,,,,,,,,,,,,,,,,,2,,,,,56151078,62336,9674,NQC,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,N,200,0,0,0,0,,HI,,,P,INF_BATCH_USER,1/13/2023 2:00
CA389483110,CA,,PO,389483110,8308393816,8308393816,N,HANCOCK,AYLA,Y,TC,1700,0,1/29/2024,1716,2024,4,1,,636814,0,0,999999,,0,0,N,CN,2,N,N,1717400,CA,ALT,,HANOVER,ST,W,110,,0,,1,,,,,,,,,,,,,,,,,,,,,1,,L,,,,99997,2153,END,1,,A,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA416151047,CA,,PO,416151047,7129882371,7129882371,N,ROCHA,NOLA,Y,RESSH,1700,0,1/14/2024,1458,2024,4,11,,90432,0,0,999999,,0,0,N,CN,2,N,N,7357865,CA,SAC,,JAMES,RD,,7550,,0,,1,,,,,,,,,,,,,,,,,,,,,1,,L,,,,99997,6841,END,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA417991440,CA,,RO,417991440,1267813331,1267813331,Y,MCCARTHY,DEXTER,Y,TC,1700,0,1/3/2024,1421,2024,4,21,,228724,0,0,999999,,0,0,Y,CN,2,N,N,4518002,CA,ELK,,VALLEY,CIR,,5224,,0,,15,,,,,,,,,,,,,,,,,,,,,2,,C,,,,93808,6727,MQC,1,FIBER TO CURB,E,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA429522949,CA,,CD,429522949,6332030564,6332030564,N,BOOKER,WAYNE,,,0,0,1/24/2024,1448,2024,4,8,,126950,716,0,77777,,0,0,N,CN,2,N,N,170594,AZ,SPR,,RIDGE,ST,E,106,,0,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,0,5792,***,1,,N,0,0,N,0,0,N,0,0,,,,,,0,0,0,Y,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA446737027,CA,,RC,446737027,9238497352,9238497352,Y,FAULKNER,GEORGE,Y,PAL I,1700,0,1/7/2024,1607,2024,4,24,,143546,0,0,999999,,0,0,Y,CN,2,N,N,3006147,CA,BEL,,GREEN,RD,,13155,,0,,5,,,,,,,,,,,,,,,,,,,,,1,,C,,,,911847,9655,MQC,1,,A,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,N,204,16197,0,0,0,,HL,,,P,INF_BATCH_USER,1/13/2023 2:00
CA452275027,CA,,CD,452275027,8434745198,8434745198,N,ARCHER,ARELI,N,,0,0,1/20/2024,1357,2024,5,23,,124346,0,0,999999,,0,0,N,CN,2,N,N,9431567,CA,ELK,,LINCOLN,WY,,8400,,0,,30,,,,,,,,,,,,,,,,,,,,,1,,G,,,,503966,5064,END,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA452863901,CA,,CD,452863901,4275796456,4275796456,N,WALLACE,ANABELLA,N,,0,0,1/27/2024,1501,2024,4,13,,744656,0,0,999999,,0,0,N,CN,2,N,N,8170585,CA,NDL,,1ST,,,301,,0,,20,,,,,,,,,,,,,,,,,,,,,1,,G,,,,76001,8192,RQC,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,Y,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA455366120,CA,,CD,455366120,7526902107,7526902107,Y,ROGERS,TRIPP,N,,0,0,1/3/2024,1524,2024,5,14,,449400,0,0,999999,,0,0,Y,CN,2,N,N,9949512,CA,RIO,,WOODLAND,DR,,316,,0,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,980371,9704,END,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA460843191,CA,,RR,460843191,6768373617,6768373617,Y,GARCIA,CAYLEE,N,TC,1700,12,1/2/2024,1516,2024,4,12,,436977,0,0,999999,,0,0,Y,CN,2,N,N,3109166,AZ,GAN,,BROADWAY,,,901,,0,,20,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,5968,QCN,1,,A,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA476098994,CA,,ON,476098994,8553263167,8553263167,Y,BRIGHT,VAN,N,TC,1700,0,1/7/2024,2135,2024,5,22,,96274,0,0,999999,,0,0,Y,RS,2,N,N,6986534,AZ,RDV,,COLONIAL,,,93,,0,,7,,,,,,,,,,,,,,,,,,,,,1,M,,,,,93191,1496,QCN,1,,A,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA476188963,CA,,ON,476188963,9927636808,9927636808,Y,GOODMAN,MOHAMMAD,N,TC,1700,0,1/8/2024,1500,2024,4,14,,512986,0,0,999999,,0,0,Y,RS,2,N,N,7758315,AZ,SHW,,COOPER,LN,S,591,,0,,5,,,,,,,,,,,,,,,,,,,,,1,M,,,,,93191,5325,MQC,1,,A,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,N,200,0,0,0,0,,HO,,,P,INF_BATCH_USER,1/13/2023 2:00
CA478652405,CA,,CC,478652405,9750564951,9750564951,Y,WEEKS,DORIAN,Y,TC,1700,0,1/12/2024,1502,2024,4,16,,748938,705,0,999999,,0,0,Y,CN,2,N,N,9135547,CA,SAC,,LAFAYETTE,WY,,9965,,0,,10,,,,,,,,,,,,,,,,,,,,,4,,C,,,,62219,5399,MQC,1,FIBER TO CURB,A,0,0,N,0,0,N,0,0,*TC,M,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,HL,,,P,INF_BATCH_USER,1/13/2023 2:00
CA484397424,CA,,VP,484397424,1348534785,1348534785,N,COLLIER,MAXIMUS,N,,0,0,1/5/2024,1410,2024,4,6,,56341,0,0,999999,,0,0,N,CN,2,N,N,6223326,UT,BLG,,JONES,ST,N,200,,0,,15,,,,,,,,,,,,,,,,,,,,,1,,G,,,,404015,9883,END,1,,N,0,0,N,0,0,N,0,0,,M,,,,0,0,0,N,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA484806648,CA,,RC,484806648,6742176699,6742176699,Y,STEELE,NATALIE,Y,RESSH,1700,0,1/2/2024,1527,2024,4,25,,782895,0,0,999999,,0,0,Y,CN,2,N,N,9395780,CA,CTL,,FOREST,RD,,11625,,0,,28,,,,,,,,,,,,,,,,,,,,,1,,C,,,,63461,1480,MQC,1,,A,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,HO,,,P,INF_BATCH_USER,1/13/2023 2:00
CA488971780,CA,,RI,488971780,1576749894,1576749894,Y,CHEN,DWAYNE,Y,SHR I,1700,0,1/14/2024,1503,2024,4,7,,181763,1200,59555,59555,,0,0,Y,CN,2,N,N,8206503,NM,SHK,,GLENWOOD,,,1470,,0,,25,,,,,,,,,,,,,,,,,,,,,1,M,C,,,,86017,5442,MQC,1,,A,0,0,C,20140113,132942,N,0,0,*WFMREQ,A,Y,,,0,0,0,N,0,0,,N,202,15458,0,1009328,0,Y,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA489255002,CA,,HC,489255002,9859291831,9859291831,N,WALSH,ARYAN,Y,RESSH,1700,0,1/12/2024,1440,2024,5,12,,630197,0,0,999999,,0,0,N,CN,2,N,N,493129,CA,ELK,,CHARLES,BL,,8637,,0,,30,,,,,,,,,,,,,,,,,,,,,1,M,G,,,,75837,4966,END,1,,A,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA494641846,CA,,CD,494641846,9563408575,9563408575,Y,GILLESPIE,JOHAN,N,,0,0,1/4/2024,1410,2024,5,15,,306481,0,0,999999,,0,0,Y,CN,2,N,N,8879187,AZ,LEU,,UNION,,,14,,0,,20,,,,,,,,,,,,,,,,,,,,,1,,X,,,,16356,7215,RQC,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,Y,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA497326467,CA,,RO,497326467,6440142397,6440142397,Y,MERRITT,CLARE,Y,TC,1700,0,1/23/2024,1352,2024,5,9,,873627,0,0,999999,,0,0,Y,CN,2,N,N,2137316,CA,LAP,,WASHINGTON,DR,,1275,,0,,1,,,,,,,,,,,,,,,,,,,,,1,,C,,,,401394,4766,END,1,,A,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA517745587,CA,,RI,517745587,1465990596,1465990596,Y,RAMSEY,BOSTON,Y,CHI I,1700,0,1/5/2024,1419,2024,4,11,,932604,1632,84072,84072,,0,0,Y,CN,2,N,N,2492657,AZ,LUK,,4TH,,,7,,0,,6,,,,,,,,,,,,,,,,,,,,,1,A,D,,,,84046,4368,END,1,,A,0,0,C,20200103,173545,N,0,0,PREM VISIT,A,N,,,0,0,0,N,0,0,,N,200,700721,0,0,0,Y,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA520421009,CA,,YI,520421009,3666569830,3666569830,Y,VEGA,MARLEY,Y,BUR I,1700,0,1/31/2024,1413,2024,4,20,,297397,0,0,999999,,0,0,Y,CN,2,N,N,5376159,CA,MCA,,JONES,RD,,29277,,0,,5,,,,,,,,,,,,,,,,,,,,,1,,C,,,,504782,1337,MQC,1,,A,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA522578855,CA,,CD,522578855,7344775463,7344775463,Y,BUCHANAN,FRANCISCO,N,,0,0,1/19/2024,1417,2024,4,14,,204608,0,0,999999,,0,0,Y,CN,2,N,N,5373860,CA,ELK,,EAGLE,DR,,10288,,0,,25,,,,,,,,,,,,,,,,,,,,,1,,X,,,,914817,5404,END,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA537729136,CA,,PR,537729136,5774327728,5774327728,Y,DAVIDSON,DAMION,N,TC,1700,12,1/3/2024,1412,2024,4,12,,86233,0,0,999999,,0,0,Y,RS,2,N,N,3523306,CA,BUR,,BUCKINGHAM,AV,,36770,,0,,5,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,3910,MQC,1,,A,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA538101021,CA,,CC,538101021,8191586646,8191586646,Y,MAY,ALLAN,Y,TC,1700,0,1/11/2024,1317,2024,4,12,,31270,0,0,999999,,0,0,Y,CN,2,N,N,6705911,CA,SHI,,OLD,DR,,7295,,0,,1,,,,,,,,,,,,,,,,,,,,,1,,C,,,,59581,1221,MQC,1,,A,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA538173894,CA,,YI,538173894,4025903452,4025903452,Y,SULLIVAN,BRENNEN,Y,TC,1700,0,1/29/2024,1436,2024,5,11,,860695,0,0,999999,,0,0,Y,CN,2,N,N,6832353,AZ,NUT,,VALLEY,,,1,,0,,7,,,,,,,,,,,,,,,,,,,,,1,,C,,,,58871,7106,MQC,1,,A,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,HI,,,P,INF_BATCH_USER,1/13/2023 2:00
CA542088687,CA,,CD,542088687,5096426860,5096426860,Y,YATES,EZEQUIEL,N,,0,0,1/11/2024,1439,2024,5,17,,998768,0,0,999999,,0,0,Y,CN,2,N,N,6178698,AZ,FOD,,STATE,,,702,,0,,20,,,,,,,,,,,,,,,,,,,,,1,,,,,,63943,3146,RQC,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,Y,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA556259316,CA,,CD,556259316,8904566023,8904566023,Y,CABRERA,DAMARI,N,,0,0,1/31/2024,1631,2024,5,11,,237590,0,0,999999,,0,0,Y,CN,2,N,N,7366559,AZ,WRK,,3RD,,,102,,0,,1,,,,,,,,,,,,,,,,,,,,,1,,C,,,,84046,3351,END,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA565320040,CA,,BF,565320040,5385244975,5385244975,N,HAYES,JOAQUIN,N,,0,0,1/11/2024,1340,2024,4,5,,648654,0,0,0,,0,0,N,CN,2,N,N,7326244,,,,WOOD,,,0,,0,,10,,,,,,,,,,,,,,,,,,,,,1,,G,,,,84234,6049,END,0,,N,0,0,N,0,0,N,0,0,,,,,,0,0,0,N,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA566304384,CA,,CD,566304384,1965329352,1965329352,Y,PETERSON,ZARIA,N,,0,0,1/23/2024,642,2024,5,9,,251536,0,0,999999,,0,0,Y,CN,2,N,N,8514874,AZ,KAY,,BRIDLE,,,3022,,0,,25,,,,,,,,,,,,,,,,,,,,,1,M,C,,,,64806,7036,RQC,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,Y,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA567650390,CA,,CD,567650390,6365235617,6365235617,Y,TATE,ANN,N,,0,0,1/3/2024,1406,2024,5,1,,823472,0,0,999999,,0,0,Y,CN,2,N,N,9085948,CA,CHE,,CHERRY,RD,,701,,0,,20,,,,,,,,,,,,,,,,,,,,,1,,X,,,,914817,2340,END,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA568390822,CA,,BI,568390822,2814880948,2814880948,N,HO,MUHAMMAD,Y,RESSH,1700,0,1/12/2024,1531,2024,5,9,,199384,1010,0,999999,,0,0,N,CN,2,N,N,9292272,CA,ARB,,MONROE,,,540,A,0,,1,,,,,,,,,,,,,,,,,,,,,2,A,G,,,,61794,2737,END,1,,N,0,0,N,0,0,N,0,0,,M,,,N,0,0,0,N,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:00
CA586506822,CA,,CC,586506822,5246836605,5246836605,N,RIDDLE,VALENTINO,Y,TC,1700,0,1/2/2024,1358,2024,5,12,,72929,0,0,999999,,0,0,N,CN,2,N,N,6846013,CA,WSW,,FULTON,,,100,,0,,25,,,,,,,,,,,,,,,,,,,,,1,M,,,,,508902,5473,END,1,,A,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,N,200,0,0,0,0,,HO,,,P,INF_BATCH_USER,1/13/2023 2:00
CA589877882,CA,,RI,589877882,6340485199,6340485199,Y,BYRD,BAILEY,Y,ELK I,1700,0,1/1/2024,1950,2024,4,17,,130010,1545,60847,60847,,0,0,Y,CN,2,N,N,9449217,CA,ELK,,CAMBRIDGE,WY,,9293,,0,,1,,,,,,,,,,,,,,,,,,,,,1,A,C,,,,63738,9591,MQC,1,DSL,A,0,0,C,20130319,174802,N,0,0,*WFMREQ,A,,,Y,0,0,0,N,0,0,,N,200,0,0,0,0,Y,,,,P,INF_BATCH_USER,1/13/2023 2:00
