id,BILL_SUB_SYS,ORDER TYPE,ORDER NUMBER,CUSTOMER CONTACT NUMBER,LAST NAME,FIRST NAME,ACTIVE CONTACT DATE,RESIDENTIAL Y/N,STATE,CITY,SUBDIVISION,STREET NAME,STREET SUBTITLE,STREET NUMBER
CT204881003,CT,Phone,204881003,7243344333,BARR,KARLIE,20240114,Y,CT,SHE,,ROUTE,RD,639
CT207379432,CT,Phone,207379432,3162114836,STANLEY,ANGEL,20240127,N,CT,MER,,MAGNOLIA,ST,277
CT207768425,CT,Web,207768425,3784259973,FORD,ALONZO,20240131,Y,CT,PLY,,6TH,ST,11
CT209644889,CT,Web,209644889,2106817803,COOLEY,KONNER,20240131,Y,CT,GLA,,JEFFERSON,RD,77
CT211927585,CT,Mobile,211927585,4585720857,BARRETT,LEVI,20240121,N,CT,BRP,,3RD,ST,2800
CT213549488,CT,Phone,213549488,9109666272,LAMBERT,LORENZO,20240110,Y,CT,WHT,,4TH,RD,18
CT213724493,CT,Phone,213724493,6106003579,FISCHER,KADENCE,20240119,Y,CT,HAR,,ROUTE,AVE,616
CT213879469,CT,Mobile,213879469,3901744679,SANTANA,FIONA,20240122,Y,CT,BRP,,SHADY,AVE,930
CT214824368,CT,Phone,214824368,5353300447,KELLY,JOSEPH,20240107,Y,CT,SMD,,DOGWOOD,AVE,14
CT216930449,CT,Web,216930449,8484608445,SCHNEIDER,CARMEN,20240123,N,CT,SNG,,HERITAGE,ST,121
CT217278385,CT,Phone,217278385,5392786680,MUNOZ,RAMON,20240119,Y,CT,BRO,,ACADEMY,RD,246
CT220906669,CT,Web,220906669,8759489558,HINTON,KAYLAH,20240106,Y,CT,WHV,,FOREST,ST,87
CT222847860,CT,Mobile,222847860,6136856344,BRADLEY,SILAS,20240105,Y,CT,BRK,,ROUTE,RD,69
CT223063912,CT,Mobile,223063912,4348684909,CHURCH,FRANCIS,20240117,Y,CT,SNG,,HEATHER,DR,58
CT224863932,CT,Phone,224863932,6026961352,BOLTON,ROSE,20240102,Y,CT,BRP,,ROUTE,ST,133
CT228336337,CT,Web,228336337,4799646485,PADILLA,AUBRIE,20240118,Y,CT,ANS,,STRAWBERRY,ST,114
CT229243191,CT,Phone,229243191,6166756466,BURCH,HANNA,20240106,N,CT,WLK,,BROAD,RD,1
CT229458816,CT,Mobile,229458816,2863117254,CAMACHO,ELYSE,20240101,N,,,,DEVON,,0
CT231287390,CT,Mobile,231287390,2238982014,JEFFERSON,LEILANI,20240102,Y,CT,HAR,,HILLSIDE,ST,50
CT232490406,CT,Web,232490406,6740008172,LEON,JALIYAH,20240116,N,CT,NWB,,SCHOOLHOUSE,ST,1537
CT234246054,CT,Phone,234246054,8474907115,HAYS,REED,20240112,Y,CT,HAR,,HILLCREST,ST,239
CT234285254,CT,Phone,234285254,3396157265,HOOPER,MIYA,20240121,N,CT,NWL,,SYCAMORE,AVE,365
CT236055035,CT,Phone,236055035,2007327586,HARMON,JENNIFER,20240105,Y,CT,DAN,,COLUMBIA,ST,29
CT238325372,CT,Phone,238325372,5482692082,MUNOZ,REGINALD,20240103,N,CT,TRU,,HILLCREST,ST,6454
CT241346346,CT,Phone,241346346,6902122008,STEIN,JAYLEE,20240106,N,,,,FAIRVIEW,,0
CT244115569,CT,Phone,244115569,6242195095,WOODWARD,ALIJAH,20240109,Y,CT,ENF,,VIRGINIA,RD,27
CT244616039,CT,Web,244616039,2038079893,FRY,NEIL,20240117,N,CT,KLW,,HERITAGE,RD,243
CT246580313,CT,Web,246580313,7708792780,JACKSON,ARIA,20240127,N,CT,MTN,,GRANT,ST,103
CT246932596,CT,Web,246932596,3832957342,SHELTON,ZACK,20240108,Y,CT,STR,,CIRCLE,AVE,25
CT247768573,CT,Mobile,247768573,2285492928,BERG,MARCO,20240106,N,CT,BRA,,LAKE,ST,1
CT248187348,CT,Phone,248187348,9953368342,CALLAHAN,ALI,20240112,Y,CT,BRP,,CHURCH,ST,155
CT251154938,CT,Phone,251154938,7665256336,ROBERTSON,KASH,20240121,N,,,,HICKORY,,0
CT254460550,CT,Phone,254460550,7237938137,DAY,WAYLON,20240110,Y,CT,NWB,,COTTAGE,,140
CT254580069,CT,Web,254580069,3847240931,YU,JIMMY,20240123,N,CT,HAR,,4TH,ST,10
CT255187647,CT,Phone,255187647,3963100498,GILL,MARA,20240102,N,CT,DAN,,MAIN,RD,28
CT256671341,CT,Mobile,256671341,7005076130,MILLS,HAZEL,20240122,Y,CT,AVO,,HARRISON,DR,28
CT258001621,CT,Mobile,258001621,2038363843,FLETCHER,AVERY,20240120,Y,CT,NWL,,SOMERSET,AVE,18
CT258208305,CT,Mobile,258208305,8779087826,VARGAS,CHACE,20240128,Y,CT,WLK,,EAGLE,ST,101
CT259045186,CT,Phone,259045186,4824368604,SANDERS,NIGEL,20240104,Y,CT,BEL,,ROUTE,RD,14
CT259531181,CT,Mobile,259531181,9915089045,BERNARD,KAYLEIGH,20240107,N,CT,WBY,,ROSEWOOD,AVE,146
CT261466037,CT,Mobile,261466037,4974182003,VALENCIA,ZAIN,20240114,N,CT,NGN,,BROWN,DR,181
CT261809000,CT,Phone,261809000,9394884092,HANCOCK,BRAYDEN,20240107,N,CT,NAU,,CLINTON,ST,46
CT261879708,CT,Phone,261879708,4940176974,PAYNE,EDEN,20240126,Y,CT,GRO,,5TH,RD,1283
CT263681710,CT,Mobile,263681710,6149254398,HOUSE,TIARA,20240108,N,CT,NWB,,ROUTE,ST,76
CT265369233,CT,Phone,265369233,3414238591,BENNETT,ELLIOTT,20240113,Y,CT,NHV,,ROBERTS,PL,61
CT265997777,CT,Phone,265997777,7899239980,JORDAN,ISLA,20240115,Y,CT,NWM,,CHURCH,DR,32
CT266139276,CT,Mobile,266139276,3797937938,PERKINS,REGINA,20240110,Y,CT,BRI,,5TH,ST,333
CT266652408,CT,Mobile,266652408,3145990710,NORTON,MOHAMED,20240108,N,CT,WOL,,OAK,RD,97
CT268741840,CT,Mobile,268741840,5323920576,CRUZ,ANNE,20240124,Y,CT,PRE,,PRIMROSE,RD,105
CT271027995,CT,Mobile,271027995,5448238014,LOVE,ANGELA,20240119,N,CT,MTN,,8TH,RD,111
CT273349182,CT,Mobile,273349182,4009018596,ZUNIGA,SKYLAR,20240117,Y,CT,MON,,FULTON,RD,87
CT275248821,CT,Mobile,275248821,5694525216,HUANG,GAUGE,20240112,N,,,,YORK,,0
CT275530490,CT,Mobile,275530490,2770751529,HAMPTON,IZABELLA,20240101,Y,CT,BRP,,WARREN,CT,5
CT275535229,CT,Web,275535229,9851112079,LAMB,ANDERSON,20240124,Y,CT,FAI,,HOMESTEAD,ST,241
CT280488455,CT,Web,280488455,2601561825,DEAN,JABARI,20240124,N,,,,6TH,,0
CT281558014,CT,Phone,281558014,9131334805,ROCHA,CAROLINE,20240108,Y,CT,HWN,,JEFFERSON,RD,35
CT284331380,CT,Mobile,284331380,1737045167,PATRICK,ELISA,20240131,N,CT,SMD,,6TH,ST,333
CT285033429,CT,Web,285033429,6407257997,LAMB,MILO,20240111,Y,CT,ENF,,LIBERTY,ST,5
CT287571587,CT,Phone,287571587,9248223221,HODGE,VICTOR,20240127,Y,CT,ENF,,STATE,LN,22
CT291185679,CT,Mobile,291185679,4264450904,CAMPBELL,ARI,20240109,N,CT,PUT,,CHERRY,ST,32
CT291685661,CT,Web,291685661,6023720413,CALLAHAN,ADAN,20240128,N,CT,BRP,,HILLCREST,AVE,265
CT293321203,CT,Web,293321203,2816341769,DUNCAN,RONALD,20240105,Y,CT,SIM,,GEORGE,DR,2
CT295353829,CT,Mobile,295353829,7499847540,FLORES,DANIKA,20240111,N,CT,HAR,,BUTTONWOOD,AVE,295
CT296354513,CT,Phone,296354513,7138573403,SHEPPARD,STERLING,20240104,Y,CT,WHV,,4TH,TER,49
CT296388158,CT,Web,296388158,4032837480,WISE,BERNARD,20240119,Y,CT,WBY,,LAUREL,AVE,32
CT298294918,CT,Web,298294918,5160770578,RICHARDS,ANNIE,20240119,N,CT,HAR,,SOUTH,PLZ,1
CT299215845,CT,Phone,299215845,1912102452,CLEMENTS,LILY,20240125,N,CT,NHV,,PENNSYLVANIA,ST,310
CT299919368,CT,Mobile,299919368,4706704649,HOWELL,KRISH,20240106,Y,CT,WTN,,BAY,ST,174
CT300044138,CT,Mobile,300044138,2423019778,BURNS,ASHLEY,20240120,Y,CT,WAL,,MILL,DR,24
CT300569994,CT,Web,300569994,2495968354,NEAL,ISAIAS,20240106,Y,CT,SHE,,ASHLEY,DR,26
CT301350501,CT,Phone,301350501,6829787775,HORNE,RYLAND,20240107,N,CT,BRP,,SOUTH,BL,915
CT303983932,CT,Web,303983932,6410792526,OCONNELL,ELEANOR,20240124,N,CT,WBY,,8TH,ST,348
CT304297528,CT,Mobile,304297528,2941378018,DAVIS,SHAYLA,20240111,N,CT,MIL,,MAGNOLIA,RD,150
CT304392188,CT,Web,304392188,3945122739,LANG,GILLIAN,20240108,Y,CT,NGN,,HIGH,RD,61
CT304827748,CT,Phone,304827748,3115971656,BECKER,ADAM,20240124,Y,CT,WBY,,ROUTE,AVE,1527
CT305623421,CT,Mobile,305623421,2945992959,HOPKINS,JORDAN,20240126,Y,CT,ELY,,GARDEN,ST,17
CT305642948,CT,Web,305642948,8101899293,MENDEZ,MESSIAH,20240108,Y,,,,2ND,,0
CT308680055,CT,Phone,308680055,7252015335,DAVIS,LUCIANO,20240130,Y,CT,SAN,,11TH,RD,38
CT308832078,CT,Mobile,308832078,4251314956,MANN,MARLEY,20240131,Y,CT,SEY,,1ST,DR,9
CT309198235,CT,Mobile,309198235,1342451633,ADAMS,SHANIA,20240119,N,CT,NWK,,COLONIAL,PL,8
CT309384540,CT,Mobile,309384540,6943267208,ROBERTSON,HELENA,20240116,Y,CT,NGN,,WINDSOR,RUN,216
CT309400439,CT,Web,309400439,9881768301,BELL,MARIELA,20240103,Y,CT,MAD,,9TH,DR,38
CT309768599,CT,Mobile,309768599,4721867987,CARLSON,IMANI,20240102,Y,CT,HAR,,ATLANTIC,ST,235
CT309981767,CT,Mobile,309981767,1915666893,MEYER,GIADA,20240114,Y,CT,SEY,,CROSS,RD,106
CT311979200,CT,Mobile,311979200,2747324955,FUENTES,WAYLON,20240110,Y,CT,OSA,,COLONIAL,ST,7
CT312816091,CT,Web,312816091,9340544667,HESTER,KAMREN,20240125,N,,,,VIRGINIA,,0
CT312856513,CT,Phone,312856513,4313747003,TAPIA,BRENT,20240117,N,CT,NWB,,ROUTE,ST,100
CT314977825,CT,Phone,314977825,2849653072,POWERS,LUNA,20240106,Y,CT,NHV,,BROAD,,60
CT315246583,CT,Mobile,315246583,3795841889,HOOVER,ALONSO,20240118,Y,CT,NWK,,DIVISION,LN,14
CT319023684,CT,Phone,319023684,9281031989,GIBBS,LYDIA,20240116,Y,CT,FAR,,SCHOOLHOUSE,RD,194
CT319628725,CT,Web,319628725,7358903666,MILLS,REGAN,20240107,Y,CT,NCH,,3RD,TPK,397
CT320015154,CT,Phone,320015154,9698171409,ROWLAND,AYDEN,20240118,N,CT,WHT,,KING,ST,29
CT326442526,CT,Mobile,326442526,4440076469,JOHNSTON,JOSE,20240121,Y,CT,BRA,,ROBERTS,AVE,26
CT326633900,CT,Web,326633900,1591416496,GRAHAM,ANGELINE,20240124,N,CT,WCR,,2ND,RD,151
CT327456653,CT,Web,327456653,1586427773,TORRES,MALIYAH,20240109,Y,CT,NWK,,LILAC,RD,20
CT328003613,CT,Web,328003613,9550033170,IRWIN,JEROME,20240130,N,CT,WAL,,HEATHER,ST,89
CT333976755,CT,Phone,333976755,2884995609,STUART,BROOKLYNN,20240124,N,CT,BRI,,WALNUT,ST,131
CT334255540,CT,Mobile,334255540,5066407160,HULL,JESSE,20240108,N,CT,BRP,,FOREST,ST,2800
CT335102793,CT,Web,335102793,4992124470,ROWLAND,BAYLEE,20240106,Y,CT,SMD,,CANTERBURY,ST,20
CT335367084,CT,Phone,335367084,2981657007,KNAPP,ADRIANA,20240112,N,CT,RID,,WARREN,LN,103
CT335792255,CT,Mobile,335792255,6550941010,VILLANUEVA,MADELINE,20240121,N,CT,SMD,,RACE,ST,200
CT337155793,CT,Phone,337155793,8480815546,BENTON,LILIA,20240127,Y,CT,CLI,,7TH,ST,280
CT339231877,CT,Mobile,339231877,4943169680,NICHOLSON,NATHALIA,20240109,Y,CT,NHV,,CEMETERY,ST,239
CT341380262,CT,Mobile,341380262,8127369778,HOBBS,TYLER,20240119,N,CT,WAL,,CANTERBURY,ST,346
CT342709066,CT,Phone,342709066,4268807604,GAY,CHARLIZE,20240131,Y,CT,TOR,,4TH,AVE,234
CT343438031,CT,Mobile,343438031,5716067202,SAUNDERS,JACE,20240125,Y,CT,WSR,,PHEASANT,AVE,726
CT344174900,CT,Web,344174900,9547040992,MADDEN,PAUL,20240106,N,CT,EHT,,MADISON,PLZ,111
CT344845981,CT,Web,344845981,2940617298,ESTES,MEREDITH,20240112,Y,CT,HAR,,SYCAMORE,ST,61
CT344877096,CT,Web,344877096,8930441110,MONTES,LILIANNA,20240129,N,,,,CEDAR,,0
CT345881006,CT,Mobile,345881006,3684419085,AGUIRRE,JAYDIN,20240130,Y,CT,OXF,,ROBERTS,DR,12
CT347740793,CT,Phone,347740793,1674019087,AYERS,JOVANY,20240129,N,,,,CARRIAGE,,0
CT351240872,CT,Phone,351240872,7185930247,KNOX,CONNER,20240101,Y,CT,BRI,,HICKORY,DR,135
CT352387516,CT,Web,352387516,2693673964,MONTGOMERY,EMILIE,20240131,Y,CT,GUI,,SUMMIT,CT,15
CT355834184,CT,Mobile,355834184,7700566391,NASH,ALISA,20240118,Y,CT,MIL,,JACKSON,DR,55
CT359353750,CT,Mobile,359353750,7540997500,RUSSELL,JULIO,20240108,Y,CT,HAM,,4TH,LN,155
CT360319011,CT,Phone,360319011,1868582888,SILVA,ALEXA,20240106,Y,CT,AVO,,JACKSON,ST,196
CT360725177,CT,Phone,360725177,5022683688,RIVAS,CARLO,20240111,N,CT,NWK,,MULBERRY,ST,1
CT360931011,CT,Mobile,360931011,9570198481,BECKER,GEOVANNI,20240105,Y,CT,EHV,,FAWN,ST,19
CT361420032,CT,Mobile,361420032,7894999131,CONWAY,LAINEY,20240122,Y,CT,NCH,,LEXINGTON,ST,22
CT361960685,CT,Phone,361960685,5630851605,COLON,MAX,20240116,Y,CT,DUR,,WARREN,LN,58
CT362479505,CT,Phone,362479505,3883559641,WILKINSON,DIXIE,20240103,Y,CT,NCH,,SHERMAN,LN,813
CT364377879,CT,Mobile,364377879,4570504705,FLORES,CAMILA,20240119,N,CT,SWI,,CANAL,ST,295
CT366404428,CT,Phone,366404428,1258128945,TRAVIS,JAZMIN,20240127,Y,CT,SMD,,DEVON,RD,237
CT368419059,CT,Phone,368419059,4486012548,SOSA,SADIE,20240105,Y,CT,WHV,,1ST,DR,25
CT369357534,CT,Phone,369357534,9000824544,JIMENEZ,LUNA,20240120,N,CT,MVL,,SUNSET,,711
CT370814621,CT,Mobile,370814621,3415236446,PACHECO,PETER,20240128,N,CT,PRO,,BRANDYWINE,RD,28
CT371400135,CT,Web,371400135,7800846549,DANIELS,FIONA,20240107,Y,CT,FAI,,GARDEN,ST,175
CT371661673,CT,Mobile,371661673,2024666789,BRIGGS,EDEN,20240128,Y,CT,SWI,,LINCOLN,RD,2315
CT373329787,CT,Web,373329787,8544620252,DONALDSON,SARAHI,20240118,Y,CT,CHE,,CRESCENT,LN,20
CT373418671,CT,Phone,373418671,4990726205,WIGGINS,CAEL,20240105,Y,CT,NWB,,5TH,ST,55
CT373537796,CT,Web,373537796,6506874813,HOUSTON,MARQUES,20240113,N,CT,NHV,,DEVON,ST,227
CT374423708,CT,Phone,374423708,8886032184,WALLACE,BROOKLYN,20240115,N,,,,HILL,,0
CT374888894,CT,Mobile,374888894,8347924647,SALAS,SKYE,20240108,Y,CT,HAM,,COLLEGE,PLZ,7
CT374996826,CT,Mobile,374996826,7028035493,BARNETT,NATHANAEL,20240113,N,CT,MTN,,BAY,ST,103
CT375191943,CT,Web,375191943,3965849598,PRUITT,LYLA,20240109,Y,CT,WHT,,MADISON,RD,11
CT377065983,CT,Mobile,377065983,9255516967,LYNCH,JOSH,20240103,Y,CT,SHE,,BROAD,DR,34
CT377905494,CT,Web,377905494,1595967201,MENDEZ,IVAN,20240128,Y,CT,DLN,,YORK,ST,20
CT380198556,CT,Mobile,380198556,5469687752,MCINTYRE,THEODORE,20240109,N,CT,DAN,,OXFORD,AVE,7
CT385484928,CT,Mobile,385484928,3096282799,SANTIAGO,MEMPHIS,20240130,Y,CT,HAR,,VALLEY,ST,30
CT388493890,CT,Mobile,388493890,4786653012,BARNES,JAKE,20240111,Y,CT,CRO,,CANTERBURY,CIR,9
CT388843539,CT,Mobile,388843539,6088680399,AGUILAR,GIDEON,20240111,Y,CT,NWK,,CLEVELAND,ST,1
CT390317867,CT,Phone,390317867,3656032698,DEAN,AHMED,20240127,N,CT,SMD,,ASHLEY,PL,100
CT391419785,CT,Phone,391419785,7038313506,SILVA,SEBASTIAN,20240129,N,CT,WSR,,COLUMBIA,XNG,7
CT392535056,CT,Web,392535056,3077674692,ROWE,BRAXTON,20240128,Y,CT,WAL,,CAMBRIDGE,RD,29
CT392790728,CT,Web,392790728,6331541994,WATKINS,HELENA,20240108,N,CT,WST,,MAIN,LND,26
CT392917965,CT,Phone,392917965,3529428695,WOOD,SEBASTIAN,20240128,N,CT,MON,,SUMMIT,ST,477
CT393121174,CT,Phone,393121174,9765753058,UNDERWOOD,ERICK,20240113,Y,CT,DAN,,BRANDYWINE,DR,9
CT394654513,CT,Web,394654513,3651319153,MANNING,GLENN,20240120,Y,CT,OSA,,8TH,ST,55
CT396886868,CT,Web,396886868,7758018314,WILKINSON,GAVEN,20240130,Y,CT,HAR,,JONES,AVE,185
CT397686201,CT,Mobile,397686201,2456316071,RIVERA,AMIRAH,20240128,Y,CT,SIM,,FRONT,DR,8
CT398092133,CT,Phone,398092133,5577030260,KING,SHEA,20240109,Y,CT,ANS,,YORK,WAY,44
CT398289836,CT,Web,398289836,1349393980,JEFFERSON,RAUL,20240130,N,CT,FAR,,ROUTE,AVE,209
CT402385312,CT,Web,402385312,1447317806,WOOD,SONNY,20240106,Y,CT,NGN,,ROUTE,DR,190
CT403095580,CT,Phone,403095580,3212521779,MCKEE,ADEN,20240108,N,CT,WSR,,PROSPECT,AVE,693
CT405562773,CT,Phone,405562773,2937306606,CONRAD,DANTE,20240103,N,CT,NHV,,WOODLAND,AVE,169
CT409644405,CT,Phone,409644405,8258730734,FARMER,ABEL,20240119,Y,CT,WBK,,SPRUCE,RD,3
CT411120250,CT,Mobile,411120250,6136950264,WHITE,KIMORA,20240126,N,CT,HAR,,MAIN,ST,10
CT413378583,CT,Web,413378583,5276496909,ACEVEDO,MAGDALENA,20240120,Y,CT,WBY,,UNION,AVE,178
CT413970937,CT,Mobile,413970937,4248883198,ATKINSON,EMERSON,20240122,N,CT,BRP,,EDGEWOOD,ST,1010
CT414104082,CT,Web,414104082,1448003637,RITTER,DANIEL,20240108,Y,CT,WLK,,CHARLES,ST,78
CT415068146,CT,Mobile,415068146,6966473350,CHAMBERS,BROCK,20240125,N,CT,GRO,,3RD,HWY,79
CT415091411,CT,Web,415091411,9220798206,FLETCHER,DELANEY,20240108,Y,CT,STR,,ORCHARD,AVE,34
CT415756478,CT,Phone,415756478,5519789938,BELTRAN,GAEL,20240105,Y,CT,SHE,,PRIMROSE,RD,18
CT416301184,CT,Web,416301184,3867582552,WATSON,LIZBETH,20240108,Y,CT,BRP,,HILLTOP,ST,100
CT416999486,CT,Mobile,416999486,6781025949,CRAWFORD,ALIYAH,20240102,Y,CT,BRA,,HARTFORD,RD,7
CT417754652,CT,Web,417754652,3127930507,HOWARD,DANICA,20240103,Y,CT,CHE,,VALLEY,ST,65
CT420335727,CT,Phone,420335727,9512393415,AYALA,ASHTYN,20240120,N,CT,NHV,,CANTERBURY,AVE,249
CT421468494,CT,Web,421468494,3073379807,WHITAKER,JOHANNA,20240118,N,CT,SMD,,GRANT,RD,30
CT424286002,CT,Phone,424286002,7386750048,IBARRA,NEVEAH,20240103,Y,CT,DAN,,BUTTONWOOD,AVE,5
CT427677087,CT,Mobile,427677087,6091695306,MCDANIEL,ASHLEIGH,20240125,Y,CT,WET,,3RD,LN,431
CT431825073,CT,Mobile,431825073,1741919968,MANNING,GARY,20240123,Y,CT,WAL,,RIDGE,RD,16
CT432227256,CT,Phone,432227256,7279031022,RICHARDS,ARABELLA,20240129,Y,CT,NHV,,JACKSON,AVE,239
CT432475720,CT,Phone,432475720,7860895631,BAIRD,SHYLA,20240106,N,CT,HAM,,HEATHER,AVE,275
CT435074885,CT,Phone,435074885,9925464923,MONROE,GAVYN,20240131,Y,CT,WFD,,FRANKLIN,AVE,6
CT435793069,CT,Web,435793069,1187256497,CAIN,HEAVEN,20240127,Y,CT,WBG,,HAWTHORNE,RD,70
CT437020805,CT,Phone,437020805,4797964192,SOSA,JULIET,20240114,Y,CT,HAM,,FULTON,ST,655
CT440751630,CT,Mobile,440751630,7192026216,MCKINNEY,HOLDEN,20240130,Y,CT,WBY,,MADISON,CT,14
CT445483880,CT,Phone,445483880,8054844638,MCDOWELL,NELSON,20240108,N,,,,POPLAR,,0
CT447292177,CT,Phone,447292177,7459600158,AVERY,ISABELLE,20240114,Y,CT,EHV,,DIVISION,RD,30
CT447534799,CT,Web,447534799,2616486742,HUMPHREY,EDWIN,20240123,Y,CT,SNG,,GARFIELD,CT,40
CT448046303,CT,Phone,448046303,1533489030,BLAKE,ZAID,20240124,N,,,,GLENWOOD,,0
CT448284506,CT,Web,448284506,2471095003,WILCOX,PRANAV,20240112,N,CT,NHV,,ROUTE,ST,20
CT448485579,CT,Phone,448485579,7950890518,CANTRELL,AUSTIN,20240119,Y,CT,EHT,,OAK,ST,52
CT449430128,CT,Web,449430128,7371723349,RIGGS,MARIANA,20240120,N,CT,SMD,,PIN,ST,900
CT451031924,CT,Phone,451031924,6803026295,JOHNS,ALVIN,20240124,N,CT,BRP,,GREEN,ST,600
CT451940622,CT,Mobile,451940622,5524812152,WU,TIA,20240113,Y,CT,STE,,OLIVE,RD,219
CT455627453,CT,Phone,455627453,3707639479,COSTA,WALTER,20240104,N,CT,BRP,,STATE,BL,1
CT455837960,CT,Web,455837960,7637401597,GAMBLE,MCKAYLA,20240115,N,CT,WBY,,ROSEWOOD,SQ,100
CT457522622,CT,Phone,457522622,5310595612,VALDEZ,CHANDLER,20240114,Y,CT,PFD,,VALLEY,ST,23
CT457570233,CT,Phone,457570233,3586259382,MOSS,MOHAMED,20240117,Y,CT,MIL,,CANTERBURY,ST,16
CT458085404,CT,Mobile,458085404,8489608730,SCHULTZ,LEO,20240116,Y,CT,EHV,,SCHOOL,RD,399
CT460826319,CT,Mobile,460826319,4460185395,BANKS,KAMARI,20240107,N,CT,NWB,,CREEK,AVE,60
CT460918133,CT,Phone,460918133,6912192551,REED,SONNY,20240124,N,CT,NWC,,ASHLEY,ST,125
CT461974599,CT,Web,461974599,1456686326,ROSS,MAXWELL,20240124,N,CT,EHT,,QUEEN,ST,55
CT463068693,CT,Phone,463068693,7306687769,LAMB,DARNELL,20240111,Y,CT,VER,,OLD,ST,53
CT463106386,CT,Mobile,463106386,6784089958,BOLTON,SANAA,20240111,Y,CT,HAR,,LAUREL,ST,42
CT464042375,CT,Mobile,464042375,3616854920,ROMAN,ELISHA,20240129,N,CT,SMD,,JOHN,BL,263
CT466026937,CT,Web,466026937,2646495443,LANG,MARILYN,20240130,Y,CT,HAR,,MAPLE,ST,420
CT467259621,CT,Mobile,467259621,3672179886,CALHOUN,WYATT,20240112,Y,CT,SMD,,GRAND,CT,60
CT476208949,CT,Mobile,476208949,9723831224,SERRANO,AZUL,20240117,Y,CT,NHV,,PROSPECT,AVE,501
CT477487774,CT,Phone,477487774,8143380745,SHAH,NEVAEH,20240115,Y,CT,CLI,,ROUTE,RD,136
CT477641218,CT,Phone,477641218,4311857013,STOKES,IZAIAH,20240117,Y,CT,BRI,,INVERNESS,ST,102
CT478883794,CT,Mobile,478883794,6483457406,HAMILTON,BROOKE,20240111,N,CT,HAR,,WALL,ST,31
CT480092405,CT,Phone,480092405,8116798381,MARSH,KEATON,20240112,Y,CT,SMD,,MAIN,RD,205
CT480903931,CT,Phone,480903931,4906019174,HOLDEN,ADRIANNA,20240104,Y,CT,SNG,,ARCH,RD,100
CT482713148,CT,Mobile,482713148,7958717422,HOUSE,RYANN,20240121,N,CT,BRP,,SCHOOLHOUSE,BL,915
CT482777375,CT,Mobile,482777375,4929340134,BISHOP,JEREMY,20240109,Y,CT,MVL,,MAIN,,56
CT483879565,CT,Phone,483879565,8285414983,YORK,GIANCARLO,20240108,Y,CT,WHV,,SYCAMORE,AVE,33
CT484159371,CT,Mobile,484159371,2932020587,BRYANT,COLT,20240111,Y,CT,LEB,,WASHINGTON,HWY,907
CT484413008,CT,Web,484413008,9852775709,SANDERS,MILES,20240108,Y,CT,MER,,ARLINGTON,ST,371
CT485710194,CT,Web,485710194,2119833358,COOKE,ZAID,20240122,Y,CT,NHV,,COUNTRY,ST,198
CT488995363,CT,Phone,488995363,7030430997,HEBERT,CONNOR,20240123,Y,CT,BRP,,8TH,AVE,375
CT490330523,CT,Mobile,490330523,4438071898,BOYLE,KEIRA,20240112,Y,CT,FAR,,LINDA,DR,20
CT492326000,CT,Phone,492326000,8252883572,WOLF,SIMON,20240128,N,CT,NWK,,RAILROAD,TER,4
CT492899112,CT,Web,492899112,8114805061,FLOWERS,ANGELA,20240103,N,CT,NWB,,MADISON,ST,100
CT494990099,CT,Phone,494990099,6233200329,BAILEY,RYLIE,20240106,Y,CT,WHV,,BEECH,RD,183
CT495428457,CT,Mobile,495428457,6961779915,DELGADO,ALANI,20240104,Y,CT,SMD,,CHURCH,AVE,61
CT499274895,CT,Web,499274895,3982643639,SCHMIDT,CHACE,20240125,Y,CT,NWK,,LAUREL,AVE,261
CT502068025,CT,Phone,502068025,2689642997,SCHWARTZ,JAYDA,20240127,N,CT,BRP,,SCHOOL,AVE,110
CT505702720,CT,Phone,505702720,2231293306,PRATT,MARILYN,20240128,Y,CT,ANS,,WINDSOR,ST,75
CT506942178,CT,Web,506942178,9606390034,TERRY,EVAN,20240131,N,CT,NWB,,ROUTE,,1
CT507098089,CT,Web,507098089,4128152182,PORTER,BRAYDON,20240126,Y,CT,ANS,,HICKORY,ST,94
CT510234966,CT,Web,510234966,2990869855,GAMBLE,TURNER,20240123,Y,CT,FAI,,ROOSEVELT,ST,123
CT512340936,CT,Phone,512340936,6490669537,BARTLETT,REY,20240124,N,CT,PVL,,CATHERINE,ST,184
CT512414113,CT,Phone,512414113,2104955887,MAXWELL,LESLIE,20240131,Y,CT,MIL,,ATLANTIC,ST,40
CT512516552,CT,Mobile,512516552,2879278753,HENSON,MOHAMMED,20240121,N,CT,NWB,,MADISON,ST,48
CT517309930,CT,Phone,517309930,6852840230,FRITZ,YADIRA,20240108,Y,CT,AVO,,ROUTE,RD,219
CT517638024,CT,Web,517638024,5163887960,HALEY,GIOVANNY,20240111,N,CT,NHV,,PLEASANT,ST,150
CT519091544,CT,Mobile,519091544,7782607716,BARRERA,KARSYN,20240109,Y,CT,GRI,,BERKSHIRE,DR,40
CT520890130,CT,Mobile,520890130,6483826297,ORTEGA,ROYCE,20240105,Y,CT,SEY,,HILLTOP,DR,197
CT521326709,CT,Mobile,521326709,5540014602,VELAZQUEZ,MELANIE,20240123,N,CT,DAN,,ROUTE,ST,375
CT522542485,CT,Phone,522542485,1682115296,VAUGHN,CONRAD,20240108,Y,CT,MIL,,HARRISON,RD,23
